,price
1860,370000.0
1861,267000.0
1862,325000.0
1863,314950.0
1864,405000.0
1865,1050000.0
1866,295000.0
1867,610000.0
1868,689000.0
1869,402000.0
1870,205000.0
1871,282000.0
1872,563500.0
1873,435000.0
1874,645000.0
1875,513000.0
1876,625000.0
1877,341500.0
1878,466800.0
1879,385000.0
1880,300000.0
1881,430000.0
1882,328000.0
1883,440000.0
1884,640000.0
1885,1270000.0
1886,742500.0
1887,434000.0
1888,241400.0
1889,301950.0
1890,649000.0
1891,515000.0
1892,321500.0
1893,497000.0
1894,561000.0
1895,405000.0
1896,1070000.0
1897,735000.0
1898,445000.0
1899,568000.0
1900,463000.0
1901,440000.0
1902,601000.0
1903,288000.0
1904,228950.0
1905,358000.0
1906,660000.0
1907,724950.0
1908,318400.0
1909,335000.0
1910,548000.0
1911,525000.0
1912,672000.0
1913,249000.0
1914,249000.0
1915,527000.0
1916,240000.0
1917,425000.0
1918,675000.0
1919,315000.0
1920,428000.0
1921,290000.0
1922,385000.0
1923,818000.0
1924,747500.0
1925,406100.0
1926,572000.0
1927,839990.0
1928,249000.0
1929,278000.0
1930,690000.0
1931,150000.0
1932,295000.0
1933,365000.0
1934,530000.0
1935,365000.0
1936,600000.0
1937,437000.0
1938,690000.0
1939,340500.0
1940,550000.0
1941,3800000.0
1942,605000.0
1943,347500.0
1944,719000.0
1945,360000.0
1946,1090000.0
1947,350000.0
1948,560000.0
1949,449000.0
1950,535000.0
1951,225000.0
1952,340500.0
1953,950000.0
1954,1150000.0
1955,553000.0
1956,1740000.0
1957,580000.0
1958,600000.0
1959,800000.0
1960,434500.0
1961,509000.0
1962,785000.0
1963,303500.0
1964,650000.0
1965,333000.0
1966,244000.0
1967,175000.0
1968,550000.0
1969,460000.0
1970,230000.0
1971,697000.0
1972,417000.0
1973,550000.0
1974,345000.0
1975,300000.0
1976,203000.0
1977,333000.0
1978,549900.0
1979,305000.0
1980,385000.0
1981,626000.0
1982,257500.0
1983,2230000.0
1984,342000.0
1985,209950.0
1986,329445.0
1987,294350.0
1988,324000.0
1989,330000.0
1990,497000.0
1991,730000.0
1992,561000.0
1993,610000.0
1994,700000.0
1995,495000.0
1996,450000.0
1997,760000.0
1998,405000.0
1999,554000.0
2000,1200000.0
2001,275000.0
2002,427000.0
2003,200000.0
2004,157000.0
2005,446000.0
2006,850000.0
2007,730000.0
2008,401000.0
2009,370000.0
2010,242000.0
2011,298900.0
2012,360000.0
2013,357000.0
2014,350000.0
2015,300000.0
2016,850000.0
2017,346000.0
2018,253500.0
2019,530000.0
2020,445000.0
2021,615000.0
2022,318400.0
2023,531155.0
2024,900000.0
2025,1300000.0
2026,1300000.0
2027,315000.0
2028,477500.0
2029,406500.0
2030,1230000.0
2031,314900.0
2032,850000.0
2033,1010000.0
2034,625000.0
2035,599950.0
2036,1560000.0
2037,583800.0
2038,345000.0
2039,1130000.0
2040,913000.0
2041,287000.0
2042,348000.0
2043,3300000.0
2044,275000.0
2045,260000.0
2046,241500.0
2047,670000.0
2048,345000.0
2049,310000.0
2050,455000.0
2051,643500.0
2052,540000.0
2053,502000.0
2054,1020000.0
2055,253500.0
2056,384000.0
2057,755000.0
2058,350000.0
2059,208000.0
2060,780000.0
2061,620000.0
2062,625000.0
2063,319950.0
2064,250000.0
2065,390000.0
2066,659950.0
2067,285000.0
2068,115000.0
2069,230000.0
2070,450000.0
2071,715000.0
2072,440000.0
2073,288790.0
2074,532000.0
2075,234999.0
2076,830200.0
2077,480000.0
2078,280000.0
2079,425000.0
2080,328000.0
2081,884744.0
2082,415000.0
2083,512500.0
2084,505000.0
2085,405000.0
2086,950000.0
2087,420000.0
2088,705000.0
2089,475000.0
2090,559000.0
2091,299500.0
2092,204000.0
2093,289000.0
2094,568000.0
2095,693000.0
2096,419950.0
2097,685000.0
2098,354000.0
2099,675000.0
2100,613000.0
2101,550000.0
2102,219000.0
2103,265000.0
2104,600000.0
2105,245000.0
2106,500000.0
2107,225500.0
2108,1740000.0
2109,358000.0
2110,300000.0
2111,515000.0
2112,588000.0
2113,593700.0
2114,398000.0
2115,206000.0
2116,442000.0
2117,1380000.0
2118,299000.0
2119,383000.0
2120,2210000.0
2121,222000.0
2122,265000.0
2123,315000.0
2124,230000.0
2125,455000.0
2126,589000.0
2127,1470000.0
2128,225000.0
2129,245000.0
2130,239900.0
2131,589000.0
2132,539000.0
2133,310000.0
2134,442000.0
2135,220000.0
2136,336000.0
2137,1300000.0
2138,565000.0
2139,531000.0
2140,368500.0
2141,533000.0
2142,319500.0
2143,309950.0
2144,475000.0
2145,395000.0
2146,749950.0
2147,424000.0
2148,499000.0
2149,1000000.0
2150,810000.0
2151,739900.0
2152,880000.0
2153,383000.0
2154,240000.0
2155,456200.0
2156,730000.0
2157,780000.0
2158,309000.0
2159,471000.0
2160,515000.0
2161,470000.0
2162,280000.0
2163,1520000.0
2164,165000.0
2165,615000.0
2166,264000.0
2167,443000.0
2168,385000.0
2169,921000.0
2170,527000.0
2171,557510.0
2172,460000.0
2173,650000.0
2174,850000.0
2175,335000.0
2176,205000.0
2177,720000.0
2178,782500.0
2179,1250000.0
2180,450000.0
2181,602500.0
2182,545000.0
2183,872000.0
2184,419000.0
2185,360000.0
2186,605000.0
2187,366350.0
2188,558000.0
2189,699000.0
2190,251000.0
2191,895000.0
2192,350000.0
2193,375000.0
2194,319500.0
2195,350000.0
2196,665000.0
2197,880000.0
2198,566950.0
2199,875000.0
2200,732000.0
2201,1150000.0
2202,261590.0
2203,536000.0
2204,315000.0
2205,260000.0
2206,655000.0
2207,300000.0
2208,213000.0
2209,518500.0
2210,705000.0
2211,438000.0
2212,215500.0
2213,925000.0
2214,530000.0
2215,1290000.0
2216,260000.0
2217,292000.0
2218,1280000.0
2219,520000.0
2220,369900.0
2221,470000.0
2222,185000.0
2223,715000.0
2224,510000.0
2225,415000.0
2226,835000.0
2227,525000.0
2228,624000.0
2229,467500.0
2230,309900.0
2231,310000.0
2232,369000.0
2233,220000.0
2234,1880000.0
2235,545000.0
2236,475000.0
2237,275000.0
2238,725000.0
2239,1400000.0
2240,477500.0
2241,380000.0
2242,235000.0
2243,395000.0
2244,428000.0
2245,359950.0
2246,380000.0
2247,527000.0
2248,1140000.0
2249,199950.0
2250,625000.0
2251,717000.0
2252,355000.0
2253,300000.0
2254,231500.0
2255,210000.0
2256,208000.0
2257,440000.0
2258,1550000.0
2259,1560000.0
2260,1450000.0
2261,415000.0
2262,313500.0
2263,650000.0
2264,800000.0
2265,450000.0
2266,855000.0
2267,141800.0
2268,222000.0
2269,285000.0
2270,399440.0
2271,525000.0
2272,560000.0
2273,320000.0
2274,1380000.0
2275,404000.0
2276,848000.0
2277,1580000.0
2278,280950.0
2279,173250.0
2280,544000.0
2281,300000.0
2282,875000.0
2283,885250.0
2284,265000.0
2285,597326.0
2286,711000.0
2287,358803.0
2288,658500.0
2289,186000.0
2290,530000.0
2291,785000.0
2292,933000.0
2293,375000.0
2294,200000.0
2295,335000.0
2296,595000.0
2297,875000.0
2298,685000.0
2299,731781.0
2300,725000.0
2301,294000.0
2302,432000.0
2303,392500.0
2304,250250.0
2305,552500.0
2306,475000.0
2307,1390000.0
2308,971000.0
2309,400000.0
2310,467500.0
2311,615000.0
2312,550000.0
2313,402101.0
2314,675000.0
2315,279950.0
2316,607000.0
2317,1160000.0
2318,1700000.0
2319,689800.0
2320,300000.0
2321,555000.0
2322,680000.0
2323,595000.0
2324,630000.0
2325,790000.0
2326,633000.0
2327,250000.0
2328,759600.0
2329,295000.0
2330,215000.0
2331,900000.0
2332,940000.0
2333,450000.0
2334,280500.0
2335,515000.0
2336,410500.0
2337,425000.0
2338,405000.0
2339,575000.0
2340,334000.0
2341,637000.0
2342,272000.0
2343,432000.0
2344,775000.0
2345,435000.0
2346,370000.0
2347,415000.0
2348,805000.0
2349,405100.0
2350,799900.0
2351,220000.0
2352,465000.0
2353,289000.0
2354,549950.0
2355,325000.0
2356,521500.0
2357,430000.0
2358,428000.0
2359,907000.0
2360,935000.0
2361,585000.0
2362,600000.0
2363,782900.0
2364,313500.0
2365,259950.0
2366,410000.0
2367,324000.0
2368,509900.0
2369,300000.0
2370,546000.0
2371,715000.0
2372,950000.0
2373,805000.0
2374,215000.0
2375,230000.0
2376,2130000.0
2377,992000.0
2378,330950.0
2379,330000.0
2380,313999.0
2381,426000.0
2382,525000.0
2383,219950.0
2384,595000.0
2385,651000.0
2386,400000.0
2387,333500.0
2388,637000.0
2389,525000.0
2390,194820.0
2391,560000.0
2392,465000.0
2393,175000.0
2394,637000.0
2395,822000.0
2396,252000.0
2397,800000.0
2398,1680000.0
2399,628000.0
2400,655000.0
2401,372000.0
2402,325000.0
2403,795000.0
2404,395000.0
2405,649800.0
2406,840000.0
2407,845000.0
2408,633000.0
2409,280000.0
2410,435000.0
2411,733000.0
2412,670000.0
2413,516500.0
2414,335500.0
2415,399950.0
2416,390000.0
2417,292500.0
2418,295000.0
2419,799000.0
2420,415000.0
2421,399000.0
2422,1080000.0
2423,275000.0
2424,635000.0
2425,311750.0
2426,229000.0
2427,500000.0
2428,270000.0
2429,243000.0
2430,639983.0
2431,645500.0
2432,1200000.0
2433,582000.0
2434,650000.0
2435,260000.0
2436,467000.0
2437,279475.0
2438,349000.0
2439,600000.0
2440,220000.0
2441,194000.0
2442,585000.0
2443,455000.0
2444,285000.0
2445,339950.0
2446,676000.0
2447,290000.0
2448,286000.0
2449,245000.0
2450,385000.0
2451,289000.0
2452,363000.0
2453,280000.0
2454,310000.0
2455,415000.0
2456,200000.0
2457,370000.0
2458,385100.0
2459,275000.0
2460,95000.0
2461,585000.0
2462,3200000.0
2463,435000.0
2464,525000.0
2465,475000.0
2466,220000.0
2467,272000.0
2468,195000.0
2469,485000.0
2470,315000.0
2471,266000.0
2472,225000.0
2473,455000.0
2474,414000.0
2475,1660000.0
2476,299000.0
2477,325000.0
2478,500000.0
2479,307000.0
2480,260000.0
2481,329000.0
2482,469500.0
2483,395000.0
2484,1570000.0
2485,450000.0
2486,475000.0
2487,430000.0
2488,295000.0
2489,650000.0
2490,370000.0
2491,589000.0
2492,724950.0
2493,750000.0
2494,300000.0
2495,407000.0
2496,357500.0
2497,978000.0
2498,409000.0
2499,604000.0
2500,612995.0
2501,580000.0
2502,575000.0
2503,725000.0
2504,605000.0
2505,636000.0
2506,412000.0
2507,1250000.0
2508,356500.0
2509,504200.0
2510,290000.0
2511,299900.0
2512,225000.0
2513,540000.0
2514,315000.0
2515,585000.0
2516,394475.0
2517,194000.0
2518,250000.0
2519,505000.0
2520,308000.0
2521,370000.0
2522,300000.0
2523,280000.0
2524,503000.0
2525,340500.0
2526,500000.0
2527,430000.0
2528,1040000.0
2529,289950.0
2530,205000.0
2531,225000.0
2532,425000.0
2533,556000.0
2534,950000.0
2535,406000.0
2536,388000.0
2537,388000.0
2538,785000.0
2539,718000.0
2540,563750.0
2541,1660000.0
2542,680000.0
2543,585000.0
2544,415000.0
2545,315000.0
2546,565000.0
2547,306950.0
2548,793000.0
2549,309950.0
2550,428950.0
2551,550000.0
2552,349500.0
2553,459900.0
2554,1030000.0
2555,253400.0
2556,335000.0
2557,480000.0
2558,707000.0
2559,370000.0
2560,615000.0
2561,290000.0
2562,354000.0
2563,275000.0
2564,329500.0
2565,540000.0
2566,690000.0
2567,935100.0
2568,410000.0
2569,233500.0
2570,520000.0
2571,449950.0
2572,340000.0
2573,2410000.0
2574,815000.0
2575,530000.0
2576,572000.0
2577,199000.0
2578,900000.0
2579,808100.0
2580,579000.0
2581,199950.0
2582,590000.0
2583,487000.0
2584,585000.0
2585,426000.0
2586,190000.0
2587,938000.0
2588,458500.0
2589,692500.0
2590,757000.0
2591,337000.0
2592,739000.0
2593,179000.0
2594,265900.0
2595,1610000.0
2596,708000.0
2597,145000.0
2598,565000.0
2599,261490.0
2600,740000.0
2601,598000.0
2602,502000.0
2603,315000.0
2604,279900.0
2605,1450000.0
2606,370000.0
2607,435000.0
2608,359950.0
2609,397500.0
2610,850000.0
2611,560000.0
2612,860000.0
2613,667500.0
2614,685000.0
2615,463000.0
2616,314000.0
2617,223000.0
2618,380000.0
2619,218250.0
2620,670000.0
2621,480000.0
2622,518000.0
2623,215000.0
2624,750000.0
2625,700000.0
2626,442500.0
2627,390000.0
2628,1670000.0
2629,557500.0
2630,290700.0
2631,335000.0
2632,422500.0
2633,550000.0
2634,420000.0
2635,535000.0
2636,494815.0
2637,639000.0
2638,268000.0
2639,439990.0
2640,535000.0
2641,230000.0
2642,457500.0
2643,253000.0
2644,562000.0
2645,730000.0
2646,365000.0
2647,468000.0
2648,602000.0
2649,265000.0
2650,345000.0
2651,265000.0
2652,239000.0
2653,850000.0
2654,1050000.0
2655,500000.0
2656,226800.0
2657,460000.0
2658,270000.0
2659,1180000.0
2660,595000.0
2661,435000.0
2662,673000.0
2663,595000.0
2664,476000.0
2665,771000.0
2666,345000.0
2667,225000.0
2668,249950.0
2669,730001.0
2670,830000.0
2671,267000.0
2672,229950.0
2673,466500.0
2674,823000.0
2675,496000.0
2676,1210000.0
2677,439000.0
2678,160000.0
2679,318000.0
2680,247000.0
2681,994000.0
2682,374950.0
2683,395000.0
2684,449000.0
2685,605000.0
2686,314000.0
2687,345000.0
2688,970000.0
2689,160797.0
2690,350000.0
2691,990000.0
2692,539950.0
2693,600000.0
2694,265000.0
2695,280000.0
2696,343000.0
2697,900000.0
2698,580000.0
2699,795000.0
2700,595000.0
2701,635000.0
2702,237000.0
2703,894000.0
2704,330000.0
2705,1000000.0
2706,544000.0
2707,598800.0
2708,531000.0
2709,2080000.0
2710,500000.0
2711,183000.0
2712,598800.0
2713,435000.0
2714,595000.0
2715,246000.0
2716,216300.0
2717,847700.0
2718,260000.0
2719,710000.0
2720,537000.0
2721,510000.0
2722,255000.0
2723,463500.0
2724,1100000.0
2725,208000.0
2726,675000.0
2727,830000.0
2728,375000.0
2729,205000.0
2730,365000.0
2731,635000.0
2732,320000.0
2733,285000.0
2734,307700.0
2735,750000.0
2736,246000.0
2737,341000.0
2738,539000.0
2739,200000.0
2740,950000.0
2741,470000.0
2742,450000.0
2743,262000.0
2744,540000.0
2745,679975.0
2746,425000.0
2747,289000.0
2748,554950.0
2749,485000.0
2750,219000.0
2751,300000.0
2752,610000.0
2753,985000.0
2754,425000.0
2755,252000.0
2756,530100.0
2757,650000.0
2758,1540000.0
2759,650000.0
2760,390000.0
2761,344500.0
2762,371500.0
2763,702000.0
2764,675000.0
2765,525000.0
2766,272500.0
2767,380000.0
2768,530000.0
2769,1600000.0
2770,710000.0
2771,428000.0
2772,319900.0
2773,418500.0
2774,580000.0
2775,264950.0
2776,3170000.0
2777,575000.0
2778,280000.0
2779,1450000.0
2780,402000.0
2781,280000.0
2782,799000.0
2783,560000.0
2784,635000.0
2785,435000.0
2786,182568.0
2787,740000.0
2788,409000.0
2789,424000.0
2790,781000.0
2791,445000.0
2792,550000.0
2793,1850000.0
2794,250000.0
2795,1360000.0
2796,520000.0
2797,937500.0
2798,175000.0
2799,448500.0
2800,682000.0
2801,799500.0
2802,510000.0
2803,560000.0
2804,467000.0
2805,780000.0
2806,825000.0
2807,850000.0
2808,925000.0
2809,400000.0
2810,2100000.0
2811,942000.0
2812,645000.0
2813,267500.0
2814,545800.0
2815,1320000.0
2816,670000.0
2817,650000.0
2818,510000.0
2819,358000.0
2820,775000.0
2821,193000.0
2822,370000.0
2823,595000.0
2824,239000.0
2825,800000.0
2826,699000.0
2827,219950.0
2828,484000.0
2829,550000.0
2830,425000.0
2831,515000.0
2832,140000.0
2833,660000.0
2834,1380000.0
2835,210000.0
2836,203700.0
2837,261000.0
2838,498000.0
2839,975000.0
2840,455000.0
2841,219000.0
2842,325000.0
2843,240000.0
2844,630000.0
2845,309950.0
2846,299000.0
2847,265000.0
2848,270000.0
2849,920000.0
2850,860000.0
2851,350000.0
2852,543115.0
2853,418800.0
2854,719000.0
2855,1010000.0
2856,390000.0
2857,470000.0
2858,320000.0
2859,745000.0
2860,436800.0
2861,292000.0
2862,426000.0
2863,525000.0
2864,700000.0
2865,247000.0
2866,289950.0
2867,330000.0
2868,405000.0
2869,515000.0
2870,549900.0
2871,585000.0
2872,297000.0
2873,1130000.0
2874,255500.0
2875,240000.0
2876,469000.0
2877,376000.0
2878,199500.0
2879,500012.0
2880,440000.0
2881,560000.0
2882,392500.0
2883,466800.0
2884,612000.0
2885,700000.0
2886,188200.0
2887,267000.0
2888,700000.0
2889,690000.0
2890,429000.0
2891,369990.0
2892,349900.0
2893,724950.0
2894,307635.0
2895,711800.0
2896,295500.0
2897,342000.0
2898,635000.0
2899,470000.0
2900,465000.0
2901,975000.0
2902,1580000.0
2903,390000.0
2904,750000.0
2905,275000.0
2906,555000.0
2907,900000.0
2908,360000.0
2909,375000.0
2910,335000.0
2911,2750000.0
2912,475000.0
2913,411000.0
2914,340000.0
2915,760000.0
2916,329900.0
2917,499900.0
2918,205000.0
2919,719000.0
2920,290000.0
2921,295000.0
2922,330000.0
2923,640000.0
2924,472500.0
2925,270000.0
2926,307999.0
2927,1140000.0
2928,240000.0
2929,503000.0
2930,507000.0
2931,790000.0
2932,635000.0
2933,396500.0
2934,650000.0
2935,265953.0
2936,525000.0
2937,235000.0
2938,1010000.0
2939,424500.0
2940,352500.0
2941,675000.0
2942,1500000.0
2943,160000.0
2944,350000.0
2945,293000.0
2946,650000.0
2947,455000.0
2948,280000.0
2949,482000.0
2950,536000.0
2951,740000.0
2952,675000.0
2953,750000.0
2954,418395.0
2955,551500.0
2956,525000.0
2957,315000.0
2958,3200000.0
2959,1180000.0
2960,198500.0
2961,939000.0
2962,212500.0
2963,483000.0
2964,1070000.0
2965,435000.0
2966,464000.0
2967,499950.0
2968,500000.0
2969,441000.0
2970,375000.0
2971,445000.0
2972,665000.0
2973,893880.0
2974,319000.0
2975,198500.0
2976,378000.0
2977,345000.0
2978,525000.0
2979,550700.0
2980,696000.0
2981,625000.0
2982,147000.0
2983,885000.0
2984,279000.0
2985,282613.0
2986,805000.0
2987,370000.0
2988,268500.0
2989,340000.0
2990,329500.0
2991,350000.0
2992,592000.0
2993,518000.0
2994,658000.0
2995,194000.0
2996,448500.0
2997,453500.0
2998,599950.0
2999,1140000.0
3000,708000.0
3001,423000.0
3002,400000.0
3003,748000.0
3004,891000.0
3005,625000.0
3006,158000.0
3007,565000.0
3008,380000.0
3009,189650.0
3010,225000.0
3011,650000.0
3012,510000.0
3013,380000.0
3014,400000.0
3015,159100.0
3016,360000.0
3017,450000.0
3018,317500.0
3019,329950.0
3020,358000.0
3021,110700.0
3022,165050.0
3023,367777.0
3024,925000.0
3025,420000.0
3026,450000.0
3027,975000.0
3028,461000.0
3029,299000.0
3030,695500.0
3031,550000.0
3032,420000.0
3033,329950.0
3034,420000.0
3035,603500.0
3036,560000.0
3037,356250.0
3038,324900.0
3039,395000.0
3040,530000.0
3041,308000.0
3042,890000.0
3043,591000.0
3044,374950.0
3045,224000.0
3046,1230000.0
3047,646000.0
3048,730000.0
3049,455000.0
3050,642000.0
3051,343566.0
3052,600000.0
3053,515000.0
3054,320000.0
3055,580000.0
3056,372000.0
3057,304500.0
3058,420000.0
3059,485500.0
3060,570000.0
3061,489000.0
3062,749000.0
3063,477000.0
3064,675000.0
3065,799950.0
3066,517500.0
3067,230000.0
3068,255000.0
3069,589000.0
3070,1020000.0
3071,998160.0
3072,825000.0
3073,571000.0
3074,365000.0
3075,105500.0
3076,294000.0
3077,650000.0
3078,405000.0
3079,689000.0
3080,715000.0
3081,327500.0
3082,305000.0
3083,789800.0
3084,205500.0
3085,424950.0
3086,560000.0
3087,1230000.0
3088,486000.0
3089,458000.0
3090,1580000.0
3091,260000.0
3092,615000.0
3093,700000.0
3094,366000.0
3095,317000.0
3096,1900000.0
3097,898888.0
3098,498000.0
3099,370000.0
3100,400000.0
3101,345000.0
3102,587000.0
3103,1920000.0
3104,301000.0
3105,334950.0
3106,539000.0
3107,500000.0
3108,495000.0
3109,358000.0
3110,415000.0
3111,365000.0
3112,275000.0
3113,580000.0
3114,549000.0
3115,234000.0
3116,506000.0
3117,392000.0
3118,257100.0
3119,208400.0
3120,379000.0
3121,670000.0
3122,750000.0
3123,515000.0
3124,350000.0
3125,875000.0
3126,289950.0
3127,244000.0
3128,139500.0
3129,433000.0
3130,263900.0
3131,295000.0
3132,425000.0
3133,610000.0
3134,272500.0
3135,265000.0
3136,655000.0
3137,410000.0
3138,536000.0
3139,1200000.0
3140,447000.0
3141,295000.0
3142,308000.0
3143,130000.0
3144,437500.0
3145,350000.0
3146,665000.0
3147,618000.0
3148,503000.0
3149,668000.0
3150,967500.0
3151,340000.0
3152,255000.0
3153,485000.0
3154,492000.0
3155,728000.0
3156,495000.0
3157,495000.0
3158,661000.0
3159,800000.0
3160,348000.0
3161,545000.0
3162,572650.0
3163,890000.0
3164,389500.0
3165,1900000.0
3166,327000.0
3167,1420000.0
3168,360000.0
3169,419950.0
3170,490000.0
3171,190848.0
3172,990000.0
3173,595000.0
3174,348500.0
3175,749950.0
3176,208800.0
3177,427000.0
3178,565000.0
3179,860000.0
3180,458000.0
3181,510000.0
3182,1060000.0
3183,212000.0
3184,330000.0
3185,1010000.0
3186,343000.0
3187,380000.0
3188,440000.0
3189,449500.0
3190,255000.0
3191,754950.0
3192,243500.0
3193,730000.0
3194,479000.0
3195,350500.0
3196,660500.0
3197,475000.0
3198,218000.0
3199,187500.0
3200,430000.0
3201,290000.0
3202,900000.0
3203,355000.0
3204,324950.0
3205,354950.0
3206,810000.0
3207,293000.0
3208,1130000.0
3209,248000.0
3210,210000.0
3211,496000.0
3212,870000.0
3213,440000.0
3214,318000.0
3215,495000.0
3216,695000.0
3217,260000.0
3218,694000.0
3219,330000.0
3220,825000.0
3221,1650000.0
3222,950000.0
3223,675000.0
3224,305000.0
3225,445000.0
3226,1150000.0
3227,648360.0
3228,353000.0
3229,238000.0
3230,280000.0
3231,395000.0
3232,225000.0
3233,680000.0
3234,249500.0
3235,760000.0
3236,290000.0
3237,808000.0
3238,497000.0
3239,210000.0
3240,358000.0
3241,367300.0
3242,316000.0
3243,410000.0
3244,335000.0
3245,230000.0
3246,675000.0
3247,372000.0
3248,308000.0
3249,642450.0
3250,160000.0
3251,660000.0
3252,575000.0
3253,385000.0
3254,750000.0
3255,411605.0
3256,589950.0
3257,285000.0
3258,447000.0
3259,599950.0
3260,988000.0
3261,542500.0
3262,240000.0
3263,580000.0
3264,525000.0
3265,729999.0
3266,589950.0
3267,432500.0
3268,1260000.0
3269,456700.0
3270,871000.0
3271,240000.0
3272,460000.0
3273,339000.0
3274,665000.0
3275,220000.0
3276,550000.0
3277,690000.0
3278,430000.0
